tribunal,grau,numero,classe,orgao,ano_ajuizamento,duracao_dias,qtd_movimentos,desfecho
TRF4,G1,50208514020214047000,Carta Precatória Cível,NÚCLEO DE CONCILIAÇÕES,2021.0,36.0,14,sem sentença identificada
TRF4,G1,50038450520214047005,Procedimento Comum Cível,1ª Vara Federal de Cascavel,2021.0,13.0,8,sem sentença identificada
TRF4,G1,50137985820194047200,Mandado de Segurança Cível,5ª Vara Federal de Florianópolis,2019.0,461.0,60,favorável
TRF4,JE,50002442220214047027,Procedimento do Juizado Especial Cível,6ª Vara Federal de Maringá,2021.0,0.0,1,sem sentença identificada
TRF4,JE,50089628020214047003,Procedimento do Juizado Especial Cível,4ª Vara Federal de Maringá,2021.0,0.0,1,sem sentença identificada
TRF4,G1,50201105020194047200,Mandado de Segurança Cível,8ª Vara Federal de Florianópolis,2019.0,318.0,49,favorável
TRF4,G1,50311126420214047000,Procedimento Comum Cível,22ª Vara Federal de Curitiba,2021.0,19.0,7,sem sentença identificada
TRF4,JE,50977910820194047100,Procedimento do Juizado Especial Cível,26ª Vara Federal de Porto Alegre,2019.0,543.0,93,sem sentença identificada
TRF4,JE,50010811920214047014,Procedimento do Juizado Especial Cível,1ª Vara Federal de União da Vitória,2021.0,11.0,2,sem sentença identificada
TRF4,G1,50231799020194047200,Mandado de Segurança Cível,5ª Vara Federal de Florianópolis,2019.0,489.0,48,favorável
TRF4,G1,50176505020154047000,Cumprimento de Sentença contra a Fazenda Pública,10ª Vara Federal de Curitiba,2015.0,2052.0,271,favorável
TRF4,G1,50081434920214047002,Procedimento Comum Cível,6ª Vara Federal de Foz do Iguaçu,2021.0,6.0,2,sem sentença identificada
TRF4,G1,50240338420194047200,Mandado de Segurança Cível,5ª Vara Federal de Florianópolis,2019.0,411.0,49,favorável
TRF4,G1,50019568320214047015,Procedimento Comum Cível,1ª Vara Federal de Apucarana,2021.0,0.0,2,sem sentença identificada
TRF4,G1,50085765320214047002,Procedimento Comum Cível,6ª Vara Federal de Foz do Iguaçu,2021.0,5.0,2,sem sentença identificada
TRF4,G1,50359972420214047000,Procedimento Comum Cível,18ª Vara Federal de Curitiba,2021.0,0.0,1,sem sentença identificada
TRF4,G1,50024345520204047200,Mandado de Segurança Cível,8ª Vara Federal de Florianópolis,2020.0,299.0,61,favorável
TRF4,G1,50011976520204047206,Carta Precatória Cível,2ª Vara Federal de Lages,2020.0,245.0,48,sem sentença identificada
TRF4,JE,50224218620204047100,Procedimento do Juizado Especial Cível,21ª Vara Federal de Porto Alegre,2020.0,445.0,29,favorável
TRF4,G1,50008132020204047201,Mandado de Segurança Cível,3ª Vara Federal de Joinville,2020.0,226.0,51,sem sentença identificada
TRF4,G1,50003334420174047008,Cumprimento de Sentença contra a Fazenda Pública,1ª Vara Federal de Paranaguá,2017.0,1360.0,150,desfavorável
TRF4,G1,50063654820204047206,Carta Precatória Cível,CENTRAL DE MANDADOS - LAGES,2020.0,55.0,6,sem sentença identificada
TRF4,G1,50002132320214047214,Carta Precatória Cível,1ª Vara Federal de Mafra,2021.0,85.0,29,sem sentença identificada
TRF4,G1,50023747920204047201,Carta Precatória Cível,3ª Vara Federal de Joinville,2020.0,172.0,29,sem sentença identificada
TRF4,G1,50056534320204047114,Carta Precatória Cível,CENTRAL DE MANDADOS - LAJEADO,2020.0,179.0,7,sem sentença identificada
TRF4,G1,50011084220204047206,Carta Precatória Cível,2ª Vara Federal de Lages,2020.0,251.0,47,sem sentença identificada
TRF4,G1,50011985020204047206,Carta Precatória Cível,2ª Vara Federal de Lages,2020.0,245.0,48,sem sentença identificada
TRF4,G1,50011993520204047206,Carta Precatória Cível,2ª Vara Federal de Lages,2020.0,258.0,47,sem sentença identificada
TRF4,G1,50012002020204047206,Carta Precatória Cível,2ª Vara Federal de Lages,2020.0,252.0,48,sem sentença identificada
TRF4,G1,50012010520204047206,Carta Precatória Cível,2ª Vara Federal de Lages,2020.0,252.0,46,sem sentença identificada
TRF4,G1,50012028720204047206,Carta Precatória Cível,2ª Vara Federal de Lages,2020.0,186.0,57,sem sentença identificada
TRF4,G1,50126737020194047001,Mandado de Segurança Cível,6ª Vara Federal de Londrina,2019.0,252.0,44,sem sentença identificada
TRF4,G1,50114594120194047002,Carta Precatória Cível,6ª Vara Federal de Foz do Iguaçu,2019.0,207.0,17,sem sentença identificada
TRF4,G1,50071165020204047104,Procedimento Comum Cível,4ª Vara Federal de Passo Fundo,2020.0,226.0,22,desfavorável
TRF4,G1,50061490220204047202,Carta Precatória Cível,3ª Vara Federal de Chapecó,2020.0,2.0,6,sem sentença identificada
TRF4,G1,50011171420204047138,Procedimento Comum Cível,2ª UAA Integrada em Gramado e Canela,2020.0,96.0,32,sem sentença identificada
TRF4,G1,50145089320194047001,Carta Precatória Cível,8ª Vara Federal de Londrina,2019.0,183.0,19,sem sentença identificada
TRF4,G1,50110462520194047003,Mandado de Segurança Cível,4ª Vara Federal de Maringá,2019.0,274.0,44,favorável
TRF4,G1,50026507120204047214,Carta Precatória Cível,1ª Vara Federal de Mafra,2020.0,100.0,30,sem sentença identificada
TRF4,G1,50000911020214047214,Carta Precatória Cível,1ª Vara Federal de Mafra,2021.0,74.0,26,sem sentença identificada
TRF4,G1,50000937720214047214,Carta Precatória Cível,1ª Vara Federal de Mafra,2021.0,93.0,29,sem sentença identificada
TRF4,G1,50000181720214047124,Procedimento Comum Cível,25ª Vara Federal de Porto Alegre,2021.0,95.0,7,sem sentença identificada
TRF4,G1,50028721520194047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2019.0,280.0,48,sem sentença identificada
TRF4,G1,50022158220194047004,Carta Precatória Cível,3ª Vara Federal de Umuarama,2019.0,270.0,46,sem sentença identificada
TRF4,JE,50002040320214047104,Procedimento Comum Cível,4ª Vara Federal de Passo Fundo,2021.0,155.0,29,sem sentença identificada
TRF4,G1,50162245820194047001,Mandado de Segurança Cível,2ª Vara Federal de Londrina,2019.0,204.0,29,sem sentença identificada
TRF4,JE,50031817720214047100,Carta Precatória Cível,26ª Vara Federal de Porto Alegre,2021.0,122.0,9,sem sentença identificada
TRF4,G1,50002928720214047121,Procedimento Comum Cível,1ª Vara Federal de Capão da Canoa,2021.0,132.0,30,sem sentença identificada
TRF4,G1,50108445120194047002,Carta Precatória Cível,6ª Vara Federal de Foz do Iguaçu,2019.0,216.0,19,sem sentença identificada
TRF4,G1,50023073620194047012,Carta Precatória Cível,1ª Vara Federal de Pato Branco,2019.0,149.0,11,sem sentença identificada
TRF4,G1,50031589020194047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2019.0,246.0,31,sem sentença identificada
TRF4,G1,50362386620194047000,Mandado de Segurança Cível,21ª Vara Federal de Curitiba,2019.0,322.0,39,favorável
TRF4,G1,50001663120214047123,Procedimento Comum Cível,1ª Vara Federal de Uruguaiana,2021.0,119.0,25,sem sentença identificada
TRF4,G1,50048677220194047004,Carta Precatória Cível,3ª Vara Federal de Umuarama,2019.0,132.0,16,sem sentença identificada
TRF4,G1,50080773120194047005,Mandado de Segurança Cível,3ª Vara Federal de Cascavel,2019.0,272.0,41,sem sentença identificada
TRF4,JE,50035054320214047108,Procedimento do Juizado Especial Cível,6ª Vara Federal de Novo Hamburgo,2021.0,82.0,24,sem sentença identificada
TRF4,G1,50444888820194047000,Mandado de Segurança Cível,18ª Vara Federal de Curitiba,2019.0,171.0,33,sem sentença identificada
TRF4,G1,50048702720194047004,Carta Precatória Cível,3ª Vara Federal de Umuarama,2019.0,132.0,16,sem sentença identificada
TRF4,G1,50510484620194047000,Mandado de Segurança Cível,8ª Vara Federal de Curitiba,2019.0,396.0,43,favorável
TRF4,JE,50008888920214047115,Procedimento do Juizado Especial Cível,1ª Vara Federal de Santa Rosa,2021.0,79.0,16,sem sentença identificada
TRF4,G1,50010172320194047032,Carta Precatória Cível,1ª Vara Federal de Pitanga,2019.0,115.0,15,sem sentença identificada
TRF4,G1,50156468920194047003,Carta Precatória Cível,6ª Vara Federal de Maringá,2019.0,196.0,22,sem sentença identificada
TRF4,G1,50533123620194047000,Mandado de Segurança Cível,21ª Vara Federal de Curitiba,2019.0,139.0,24,sem sentença identificada
TRF4,G1,50037520720194047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2019.0,203.0,28,sem sentença identificada
TRF4,G1,50586716420194047000,Mandado de Segurança Cível,21ª Vara Federal de Curitiba,2019.0,226.0,31,sem sentença identificada
TRF4,G1,50587608720194047000,Mandado de Segurança Cível,17ª Vara Federal de Curitiba,2019.0,192.0,25,sem sentença identificada
TRF4,G1,50598547020194047000,Mandado de Segurança Cível,22ª Vara Federal de Curitiba,2019.0,173.0,35,sem sentença identificada
TRF4,G1,50040742720194047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2019.0,182.0,20,sem sentença identificada
TRF4,G1,50016426920194047028,Carta Precatória Cível,1ª Vara Federal de Telêmaco Borba,2019.0,433.0,23,sem sentença identificada
TRF4,G1,50616007020194047000,Mandado de Segurança Cível,8ª Vara Federal de Curitiba,2019.0,132.0,24,sem sentença identificada
TRF4,G1,50009701720214047117,Procedimento Comum Cível,2ª Vara Federal de Erechim,2021.0,52.0,15,sem sentença identificada
TRF4,G1,50043306720194047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2019.0,233.0,26,sem sentença identificada
TRF4,G1,50723122220194047000,Mandado de Segurança Cível,8ª Vara Federal de Curitiba,2019.0,112.0,25,sem sentença identificada
TRF4,G1,50064145020194047004,Carta Precatória Cível,3ª Vara Federal de Umuarama,2019.0,463.0,22,sem sentença identificada
TRF4,G1,50044406620194047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2019.0,226.0,24,sem sentença identificada
TRF4,JE,50004199220214047131,Procedimento do Juizado Especial Cível,CEJUSCON-CARAZINHO,2021.0,69.0,37,sem sentença identificada
TRF4,JE,50040171420214047112,Procedimento do Juizado Especial Cível,CEJUSCON-CANOAS,2021.0,64.0,36,sem sentença identificada
TRF4,G1,50170397820214047100,Procedimento Comum Cível,21ª Vara Federal de Porto Alegre,2021.0,0.0,1,sem sentença identificada
TRF4,G1,50048364320194047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2019.0,264.0,34,sem sentença identificada
TRF4,G1,50790112920194047000,Cumprimento de Sentença contra a Fazenda Pública,17ª Vara Federal de Curitiba,2019.0,142.0,37,favorável
TRF4,JE,50008272220214047119,Procedimento do Juizado Especial Cível,1ª Vara Federal de Cachoeira do Sul,2021.0,62.0,38,favorável
TRF4,G1,50179283220214047100,Procedimento Comum Cível,1ª Vara Federal de Ijuí,2021.0,64.0,37,sem sentença identificada
TRF4,JE,50013202920214047109,Procedimento do Juizado Especial Cível,1ª Vara Federal de Bagé,2021.0,49.0,7,sem sentença identificada
TRF4,JE,50014412120214047121,Procedimento do Juizado Especial Cível,1ª Vara Federal de Capão da Canoa,2021.0,62.0,32,sem sentença identificada
TRF4,G1,50004035920204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,144.0,11,sem sentença identificada
TRF4,G1,50001158420204047016,Carta Precatória Cível,1ª Vara Federal de Toledo,2020.0,476.0,31,sem sentença identificada
TRF4,G1,50015365120214047121,Procedimento Comum Cível,1ª Vara Federal de Uruguaiana,2021.0,43.0,8,sem sentença identificada
TRF4,G1,50005611720204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,145.0,25,sem sentença identificada
TRF4,G1,50012837520214047117,Procedimento Comum Cível,4ª Vara Federal de Passo Fundo,2021.0,47.0,21,sem sentença identificada
TRF4,G1,50004034420204047012,Carta Precatória Cível,1ª Vara Federal de Pato Branco,2020.0,398.0,38,sem sentença identificada
TRF4,G1,50065762320204047000,Mandado de Segurança Cível,10ª Vara Federal de Curitiba,2020.0,188.0,41,favorável
TRF4,G1,50001457120204047032,Carta Precatória Cível,1ª Vara Federal de Pitanga,2020.0,62.0,5,sem sentença identificada
TRF4,G1,50005056620204047012,Carta Precatória Cível,1ª Vara Federal de Pato Branco,2020.0,474.0,41,sem sentença identificada
TRF4,G1,50039450320204047002,Carta Precatória Cível,6ª Vara Federal de Foz do Iguaçu,2020.0,264.0,31,sem sentença identificada
TRF4,G1,50023037120204047009,Mandado de Segurança Cível,4ª Vara Federal de Ponta Grossa,2020.0,275.0,60,desfavorável
TRF4,G1,50165291120204047000,Mandado de Segurança Cível,8ª Vara Federal de Curitiba,2020.0,111.0,32,sem sentença identificada
TRF4,G1,50026900420204047004,Carta Precatória Cível,3ª Vara Federal de Umuarama,2020.0,287.0,9,sem sentença identificada
TRF4,G1,50054771520204047001,Carta Precatória Cível,2ª Vara Federal de Londrina,2020.0,197.0,6,sem sentença identificada
TRF4,G1,50190364220204047000,Carta Precatória Cível,NÚCLEO DE CONCILIAÇÕES,2020.0,12.0,16,sem sentença identificada
TRF4,G1,50017789520204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,271.0,22,sem sentença identificada
TRF4,G1,50026814220204047004,Carta Precatória Cível,3ª Vara Federal de Umuarama,2020.0,113.0,8,sem sentença identificada
TRF4,G1,50026805720204047004,Carta Precatória Cível,3ª Vara Federal de Umuarama,2020.0,288.0,9,sem sentença identificada
TRF4,G1,50033197520204047004,Carta Precatória Cível,3ª Vara Federal de Umuarama,2020.0,112.0,7,sem sentença identificada
TRF4,G1,50017433820204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,142.0,19,sem sentença identificada
TRF4,G1,50078571120204047001,Mandado de Segurança Cível,8ª Vara Federal de Londrina,2020.0,280.0,60,sem sentença identificada
TRF4,G1,50041770620204047005,Carta Precatória Cível,3ª Vara Federal de Cascavel,2020.0,126.0,28,sem sentença identificada
TRF4,G1,50079948720204047002,Carta Precatória Cível,6ª Vara Federal de Foz do Iguaçu,2020.0,44.0,5,sem sentença identificada
TRF4,G1,50045642420204047004,Carta Precatória Cível,3ª Vara Federal de Umuarama,2020.0,57.0,12,sem sentença identificada
TRF4,G1,50026389620204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,263.0,34,sem sentença identificada
TRF4,G1,50026761120204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,151.0,22,sem sentença identificada
TRF4,G1,50084841220204047002,Carta Precatória Cível,6ª Vara Federal de Foz do Iguaçu,2020.0,240.0,36,sem sentença identificada
TRF4,G1,50007511420204047028,Carta Precatória Cível,1ª Vara Federal de Telêmaco Borba,2020.0,192.0,20,sem sentença identificada
TRF4,JE,50017437420214047113,Procedimento do Juizado Especial Cível,2ª Vara Federal de Bento Gonçalves,2021.0,42.0,11,sem sentença identificada
TRF4,G1,50016072920204047011,Carta Precatória Cível,1ª Vara Federal de Paranavaí,2020.0,210.0,14,sem sentença identificada
TRF4,G1,50056858720204047004,Carta Precatória Cível,3ª Vara Federal de Umuarama,2020.0,49.0,7,sem sentença identificada
TRF4,G1,50250916320214047100,Carta Precatória Cível,26ª Vara Federal de Porto Alegre,2021.0,34.0,5,sem sentença identificada
TRF4,G1,50023555820204047012,Carta Precatória Cível,1ª Vara Federal de Pato Branco,2020.0,285.0,35,sem sentença identificada
TRF4,JE,50252969220214047100,Procedimento do Juizado Especial Cível,18ª Vara Federal de Porto Alegre,2021.0,16.0,6,sem sentença identificada
TRF4,G1,50124257020204047001,Carta Precatória Cível,8ª Vara Federal de Londrina,2020.0,6.0,5,sem sentença identificada
TRF4,G1,50041277120204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,156.0,19,sem sentença identificada
TRF4,G1,50041285620204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,197.0,24,sem sentença identificada
TRF4,G1,50132917820204047001,Carta Precatória Cível,8ª Vara Federal de Londrina,2020.0,38.0,5,sem sentença identificada
TRF4,G1,50042125720204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,142.0,25,sem sentença identificada
TRF4,G1,50044256320204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,250.0,21,sem sentença identificada
TRF4,JE,50038181620214047104,Procedimento do Juizado Especial Cível,4ª Vara Federal de Passo Fundo,2021.0,35.0,14,sem sentença identificada
TRF4,G1,50044247820204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,147.0,32,sem sentença identificada
TRF4,G1,50044377720204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,222.0,42,sem sentença identificada
TRF4,G1,50045988720204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,244.0,34,sem sentença identificada
TRF4,G1,50046412420204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,97.0,18,sem sentença identificada
TRF4,G1,50010551320204047028,Carta Precatória Cível,1ª Vara Federal de Telêmaco Borba,2020.0,119.0,12,sem sentença identificada
TRF4,G1,50010534320204047028,Carta Precatória Cível,1ª Vara Federal de Telêmaco Borba,2020.0,119.0,10,sem sentença identificada
TRF4,G1,50046334720204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,223.0,22,sem sentença identificada
TRF4,G1,50491809620204047000,Procedimento Comum Cível,17ª Vara Federal de Curitiba,2020.0,42.0,17,sem sentença identificada
TRF4,G1,50031073020204047012,Carta Precatória Cível,1ª Vara Federal de Pato Branco,2020.0,214.0,20,sem sentença identificada
TRF4,G1,50156474620204047001,Mandado de Segurança Cível,8ª Vara Federal de Londrina,2020.0,126.0,30,sem sentença identificada
TRF4,G1,50048924220204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,182.0,26,sem sentença identificada
TRF4,G1,50052016320204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,168.0,22,sem sentença identificada
TRF4,G1,50052024820204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,169.0,23,sem sentença identificada
TRF4,G1,50052094020204047007,Carta Precatória Cível,2ª Vara Federal de Francisco Beltrão,2020.0,162.0,20,sem sentença identificada
TRF5,G1,08009603820214058300,Mandado de Segurança Cível,9ª Vara Federal,2021.0,1275.0,29,sem sentença identificada
TRF5,G1,08156053920194058300,Mandado de Segurança Cível,10ª Vara Federal,2019.0,287.0,33,sem sentença identificada
TRF5,G1,08013314020234058103,Mandado de Segurança Cível,18ª Vara Federal,2023.0,100.0,23,sem sentença identificada
TRF5,G1,08120780620244058300,Mandado de Segurança Cível,5ª Vara Federal,2024.0,144.0,33,sem sentença identificada
TRF5,G1,08104074820194058000,Mandado de Segurança Cível,3ª Vara Federal,2019.0,110.0,15,sem sentença identificada
TRF5,G1,08179033320214058300,Mandado de Segurança Cível,21ª Vara Federal,2021.0,274.0,39,sem sentença identificada
TRF5,G1,08026689820224058200,Mandado de Segurança Cível,1ª Vara Federal,2022.0,320.0,21,sem sentença identificada
TRF5,G1,08001028920214058305,Petição Cível,23ª Vara Federal,2021.0,470.0,123,sem sentença identificada
TRF5,G1,08180988620194058300,Mandado de Segurança Cível,21ª Vara Federal,2019.0,179.0,42,sem sentença identificada
TRF5,G1,08002947920224058307,Mandado de Segurança Cível,26ª Vara Federal,2022.0,59.0,8,sem sentença identificada
TRF5,G1,08237349120234058300,Mandado de Segurança Cível,10ª Vara Federal,2023.0,193.0,18,sem sentença identificada
TRF5,G1,08139295620194058300,Mandado de Segurança Cível,2ª Vara Federal,2019.0,309.0,32,sem sentença identificada
TRF5,G1,08022775120194058200,Mandado de Segurança Cível,3ª Vara Federal,2019.0,532.0,26,sem sentença identificada
TRF5,G1,08008923920224058305,Mandado de Segurança Cível,23ª Vara Federal,2022.0,32.0,24,sem sentença identificada
TRF5,G1,08114088820214058100,Mandado de Segurança Cível,2ª Vara Federal,2021.0,325.0,32,favorável
TRF5,G1,08015773620234058103,Mandado de Segurança Cível,18ª Vara Federal,2023.0,86.0,10,sem sentença identificada
TRF5,G1,08109013020214058100,Mandado de Segurança Cível,8ª Vara Federal,2021.0,299.0,22,sem sentença identificada
TRF5,G1,08100215820234058200,Mandado de Segurança Cível,2ª Vara Federal,2023.0,136.0,21,sem sentença identificada
TRF5,G1,08067004020224058300,Mandado de Segurança Cível,7ª Vara Federal,2022.0,118.0,18,sem sentença identificada
TRF5,G1,08154532020214058300,Mandado de Segurança Cível,5ª Vara Federal,2021.0,88.0,13,sem sentença identificada
TRF5,G1,08011258820214058202,Mandado de Segurança Cível,8ª Vara Federal,2021.0,308.0,26,sem sentença identificada
TRF5,G1,08032354220164058200,Procedimento Comum Cível,1ª Vara Federal,2016.0,1297.0,74,desfavorável
TRF5,G1,08018360220214058103,Mandado de Segurança Cível,18ª Vara Federal,2021.0,174.0,23,sem sentença identificada
TRF5,G1,08035349720224058300,Mandado de Segurança Cível,7ª Vara Federal,2022.0,81.0,8,sem sentença identificada
TRF5,G1,08019373120244058201,Mandado de Segurança Cível,4ª Vara Federal,2024.0,43.0,22,sem sentença identificada
TRF5,G1,08133218020224058000,Mandado de Segurança Cível,13ª Vara Federal,2022.0,637.0,54,sem sentença identificada
TRF5,G1,08160075220214058300,Mandado de Segurança Cível,5ª Vara Federal,2021.0,181.0,23,sem sentença identificada
TRF5,G1,08000887920244058312,Mandado de Segurança Cível,35ª Vara Federal,2024.0,131.0,22,sem sentença identificada
TRF5,G1,08013344320194058100,Mandado de Segurança Cível,3ª Vara Federal,2019.0,393.0,31,sem sentença identificada
TRF5,G1,08006446420224058308,Procedimento Comum Cível,17ª Vara Federal,2022.0,734.0,58,desfavorável
TRF5,G1,08001992720234058109,Mandado de Segurança Cível,34ª Vara Federal,2023.0,34.0,10,sem sentença identificada
TRF5,G1,08079986720224058300,Mandado de Segurança Cível,2ª Vara Federal,2022.0,411.0,21,sem sentença identificada
TRF5,G1,08000196320224058103,Mandado de Segurança Cível,18ª Vara Federal,2022.0,111.0,16,sem sentença identificada
TRF5,G1,08067268120214058200,Mandado de Segurança Cível,2ª Vara Federal,2021.0,289.0,20,sem sentença identificada
TRF5,G1,08122921120214058200,Mandado de Segurança Cível,2ª Vara Federal,2021.0,385.0,28,sem sentença identificada
TRF5,G1,08112356020184058200,Mandado de Segurança Cível,1ª Vara Federal,2018.0,1320.0,34,sem sentença identificada
TRF5,G1,08009716720214058300,Mandado de Segurança Cível,9ª Vara Federal,2021.0,584.0,27,sem sentença identificada
TRF5,G1,08077694420214058300,Mandado de Segurança Cível,9ª Vara Federal,2021.0,1022.0,52,sem sentença identificada
TRF5,G1,08006191020204058312,Cumprimento de Sentença contra a Fazenda Pública,35ª Vara Federal,2020.0,1252.0,122,favorável
TRF5,G1,08015262620224058308,Procedimento Comum Cível,17ª Vara Federal,2022.0,600.0,56,favorável
TRF5,G1,08023665420224058302,Mandado de Segurança Cível,24ª Vara Federal,2022.0,309.0,37,favorável
TRF5,G1,08053437720214058100,Mandado de Segurança Cível,8ª Vara Federal,2021.0,192.0,22,favorável
TRF5,G1,08123201320204058200,Mandado de Segurança Cível,2ª Vara Federal,2020.0,206.0,21,sem sentença identificada
TRF5,G1,08061168820224058100,Mandado de Segurança Cível,2ª Vara Federal,2022.0,339.0,35,sem sentença identificada
TRF5,G1,08017922620204058100,Mandado de Segurança Cível,4ª Vara Federal,2020.0,197.0,33,sem sentença identificada
TRF5,G1,08015733320224058103,Mandado de Segurança Cível,18ª Vara Federal,2022.0,210.0,19,sem sentença identificada
TRF5,G1,08007416320234058103,Mandado de Segurança Cível,18ª Vara Federal,2023.0,109.0,11,sem sentença identificada
TRF5,G1,08006473720224058302,Mandado de Segurança Cível,24ª Vara Federal,2022.0,270.0,43,sem sentença identificada
TRF5,G1,08024223420244058103,Mandado de Segurança Cível,18ª Vara Federal,2024.0,109.0,29,sem sentença identificada
TRF5,G1,08199158320224058300,Mandado de Segurança Cível,7ª Vara Federal,2022.0,100.0,22,sem sentença identificada
TRF5,G1,08056968320224058100,Mandado de Segurança Cível,8ª Vara Federal,2022.0,317.0,32,sem sentença identificada
TRF5,G1,08127380520214058300,Mandado de Segurança Cível,5ª Vara Federal,2021.0,351.0,36,sem sentença identificada
TRF5,G1,08014382220214058308,Mandado de Segurança Cível,17ª Vara Federal,2021.0,61.0,21,sem sentença identificada
TRF5,G1,08217342120234058300,Mandado de Segurança Cível,21ª Vara Federal,2023.0,205.0,43,sem sentença identificada
TRF5,G1,08002562820214058202,Mandado de Segurança Cível,8ª Vara Federal,2021.0,521.0,23,sem sentença identificada
TRF5,G1,08000785120224058103,Mandado de Segurança Cível,18ª Vara Federal,2022.0,134.0,28,sem sentença identificada
TRF5,G1,08020092120244058200,Mandado de Segurança Cível,2ª Vara Federal,2024.0,172.0,21,sem sentença identificada
TRF5,G1,08003442620224058204,Mandado de Segurança Cível,12ª Vara Federal,2022.0,219.0,36,sem sentença identificada
TRF5,G1,08145555420234058100,Mandado de Segurança Cível,5ª Vara Federal,2023.0,385.0,24,sem sentença identificada
TRF5,G1,08018894320224058201,Procedimento Comum Cível,4ª Vara Federal,2022.0,555.0,41,desfavorável
TRF5,G1,08021369020234058200,Mandado de Segurança Cível,1ª Vara Federal,2023.0,484.0,23,sem sentença identificada
TRF5,G1,08001211720244058103,Mandado de Segurança Cível,18ª Vara Federal,2024.0,71.0,11,sem sentença identificada
TRF5,G1,08053710220224058200,Mandado de Segurança Cível,3ª Vara Federal,2022.0,228.0,22,sem sentença identificada
TRF5,G1,08065344220214058300,Mandado de Segurança Cível,3ª Vara Federal,2021.0,740.0,40,sem sentença identificada
TRF5,G1,08090244620214058200,Mandado de Segurança Cível,1ª Vara Federal,2021.0,476.0,20,sem sentença identificada
TRF5,G1,08089127720214058200,Mandado de Segurança Cível,2ª Vara Federal,2021.0,495.0,34,sem sentença identificada
TRF5,G1,08010274120234058103,Procedimento Comum Cível,18ª Vara Federal,2023.0,440.0,18,sem sentença identificada
TRF5,G1,08001244020224058103,Mandado de Segurança Cível,18ª Vara Federal,2022.0,115.0,20,sem sentença identificada
TRF5,G1,08096065120184058200,Procedimento Comum Cível,1ª Vara Federal,2018.0,1217.0,33,sem sentença identificada
TRF5,G1,08151429720194058300,Mandado de Segurança Cível,1ª Vara Federal,2019.0,519.0,35,sem sentença identificada
TRF5,G1,08097822520214058200,Mandado de Segurança Cível,1ª Vara Federal,2021.0,448.0,26,sem sentença identificada
TRF5,G1,08166050620214058300,Mandado de Segurança Cível,2ª Vara Federal,2021.0,87.0,22,sem sentença identificada
TRF5,G1,08181840720214058100,Mandado de Segurança Cível,1ª Vara Federal,2021.0,185.0,33,sem sentença identificada
TRF5,G1,08002537620214058104,Mandado de Segurança Cível,22ª Vara Federal,2021.0,122.0,17,sem sentença identificada
TRF5,G1,08236246320214058300,Mandado de Segurança Cível,21ª Vara Federal,2021.0,180.0,35,sem sentença identificada
TRF5,G1,08021986420224058201,Cumprimento de Sentença contra a Fazenda Pública,4ª Vara Federal,2022.0,469.0,69,favorável
TRF5,G1,08122817920214058200,Mandado de Segurança Cível,2ª Vara Federal,2021.0,355.0,22,sem sentença identificada
TRF5,G1,08002730920224058306,Mandado de Segurança Cível,25ª Vara Federal,2022.0,98.0,10,sem sentença identificada
TRF5,G1,08030496120214058000,Procedimento Comum Cível,4ª Vara Federal,2021.0,138.0,15,sem sentença identificada
TRF5,G1,08010262720214058200,Mandado de Segurança Cível,3ª Vara Federal,2021.0,495.0,24,sem sentença identificada
TRF5,G1,08033493420234058103,Mandado de Segurança Cível,18ª Vara Federal,2023.0,194.0,26,sem sentença identificada
TRF5,G1,08054845320224058200,Mandado de Segurança Cível,2ª Vara Federal,2022.0,223.0,18,sem sentença identificada
